scheme,species_config_name,kept_species,num_species_kept,hidden_size,hidden_size_str,seed,input_size,output_size,x_train_shape,y_train_shape,x_test_shape,y_test_shape,activation,learning_rate,batch_size,max_epochs,patience,val_split,reused_saved_weights,saved_weights_path,model_info_path,loss_history_path,clean_metrics_path,model_file_exists,model_info_exists,loss_history_exists,clean_metrics_exists,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,current_run_training_time_s,cached_training_time_s,test_mse_scaled,test_rmse_scaled
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",41,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0041\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0041\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0041\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0041\30, 30\clean_metrics.json",True,True,True,True,2520,2420,0.0009121389288662209,0.0009597826865501702,0.0009403172577731312,107.38878202438354,107.38878202438354,0.000984996978945496,0.031384661523513296
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",42,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0042\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0042\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0042\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0042\30, 30\clean_metrics.json",True,True,True,True,3921,3821,0.0007296038140904986,0.000768008038867265,0.0007481827260926366,166.79044604301453,166.79044604301453,0.0007897116900972693,0.02810180937408247
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",43,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0043\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0043\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0043\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0043\30, 30\clean_metrics.json",True,True,True,True,3696,3596,0.0007283436915733748,0.000581642200704664,0.0005795100587420166,157.45471239089966,157.45471239089966,0.0007784319276367358,0.027900392965632865
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",44,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0044\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0044\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0044\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0044\30, 30\clean_metrics.json",True,True,True,True,1530,1430,0.0009090526409757634,0.0009588662511669099,0.0008472762699238956,65.21702122688293,65.21702122688293,0.0009486333999880525,0.030799892856762545
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",45,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0045\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0045\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0045\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0045\30, 30\clean_metrics.json",True,True,True,True,2356,2256,0.0009546838255806102,0.0007936290674842894,0.0007249745982699096,100.08979892730713,100.08979892730713,0.0009419827308258077,0.03069173717510639
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0046\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0046\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0046\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0046\30, 30\clean_metrics.json",True,True,True,True,5000,4997,0.00019230421632528304,0.0001988667604746297,0.0001926398469367996,212.70423078536987,212.70423078536987,0.0001874738163383601,0.013692107812106948
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0047\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0047\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0047\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0047\30, 30\clean_metrics.json",True,True,True,True,1684,1584,0.0008753814610342185,0.0008429512963630259,0.0007682925602421164,71.91826963424683,71.91826963424683,0.0009587324139975924,0.030963404431644664
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0048\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0048\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0048\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0048\30, 30\clean_metrics.json",True,True,True,True,5000,4989,0.0003479721335073312,0.0003050951147451997,0.00025443794555030764,265.4239661693573,265.4239661693573,0.0003636045259364614,0.019068416975104707
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0049\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0049\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0049\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0049\30, 30\clean_metrics.json",True,True,True,True,2419,2319,0.0008809610112156305,0.0008253447664901614,0.0007909949345048517,102.5130226612091,102.5130226612091,0.0009163225399259319,0.03027081994142101
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0050\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0050\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0050\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0050\30, 30\clean_metrics.json",True,True,True,True,5000,4981,0.0005968082389639069,0.0005504826130345463,0.0005290113063529133,212.7211606502533,212.7211606502533,0.000609675738490562,0.024691612715465994
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"30, 30","30, 30",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0051\30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0051\30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0051\30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0051\30, 30\clean_metrics.json",True,True,True,True,3166,3066,0.0008398126753874951,0.0007980556832626462,0.000708570524584502,134.5536162853241,134.5536162853241,0.0008814590520749007,0.02968937608093004
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0032\50, 50\clean_metrics.json",True,True,True,True,5000,4964,8.685094545297842e-05,7.383691787254066e-05,5.770762523752637e-05,278.3245053291321,278.3245053291321,6.245784343083945e-05,0.007903027485137545
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0033\50, 50\clean_metrics.json",True,True,True,True,5000,4996,9.4751489410151e-05,0.00010856117558432743,8.112276089377701e-05,279.82610988616943,279.82610988616943,8.28547890311171e-05,0.009102460603107113
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0034\50, 50\clean_metrics.json",True,True,True,True,5000,4957,5.782608501855672e-05,0.00011567116162041202,4.499783302890137e-05,279.39591693878174,279.39591693878174,4.995685868888285e-05,0.007068016602193493
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0035\50, 50\clean_metrics.json",True,True,True,True,5000,4968,8.069193858924943e-05,0.00010103221837198361,5.686098360456526e-05,278.78305888175964,278.78305888175964,7.092305369278406e-05,0.008421582612121314
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0036\50, 50\clean_metrics.json",True,True,True,True,5000,4995,0.00014608109748223797,0.00013260574720334262,0.00011841619445476681,277.9185428619385,277.9185428619385,0.00011738635008550954,0.010834498146453741
O2_novib,3__O2(X)__O2(b)__O2(Hz),"O2(X), O2(b), O2(Hz)",3,"50, 50","50, 50",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O2(Hz)\seed_0037\50, 50\clean_metrics.json",True,True,True,True,5000,4970,0.00011193632340614891,9.158536428003571e-05,8.721108810277656e-05,278.95562291145325,278.95562291145325,9.842213574644691e-05,0.00992079310067733
